variant,scheme,pdr,LM,energy_pct,toa_pct,paper_energy_pct,paper_toa_pct,mean_sf,mean_tp_dbm
"carry TP+SF, TP before SF",SVR,80,1.5,-5.247569894250605,-18.333948666350253,-0.8928571428571428,-8.38150289017341,8.165394182363638,14.501098372566943
"carry TP+SF, TP before SF",RF,80,1.25,-3.8174203675040856,-16.466987721739674,-4.058441558441558,-12.066473988439306,8.159912158115393,14.333007383309344
"carry TP+SF, TP before SF",MLR,80,1.75,-17.569362819054213,-29.03776792343365,-14.366883116883116,-16.690751445086704,8.255647941812844,14.594882508882362
"carry TP+SF, TP before SF",Friis,80,0.0,-20.98454389666074,-32.62739083924665,-30.03246753246753,-40.39017341040462,8.323358495249092,15.497924682250401
"carry TP+SF, TP before SF",SPLMSF,80,3.25,-78.7825229584607,-84.03055297476325,-72.32142857142857,-70.15895953757226,8.486675335747007,15.473023111748779
"carry TP+SF, TP before SF",SPLMSFT,80,3.25,-77.18221678401599,-82.83761835017732,-50.56818181818182,-55.5635838150289,8.483464898318163,15.465033370569484
"carry TP+SF, TP before SF",ANN,85,1.5,2.509635910151163,-9.365217239228425,14.853896103896105,16.257225433526013,8.211554337327945,14.453347148107989
"carry TP+SF, TP before SF",SVR,85,1.75,4.624929192415759,-8.19335544686631,10.47077922077922,13.945086705202312,8.200471583581985,14.660941007375131
"carry TP+SF, TP before SF",RF,85,1.5,5.464468189610076,-7.408694232798374,7.386363636363636,11.560693641618498,8.201550722213529,14.485589286812301
"carry TP+SF, TP before SF",MLR,85,2.0,-6.47574829234676,-18.36655221261636,-2.191558441558441,7.9479768786127165,8.293045491089012,14.747266901757325
"carry TP+SF, TP before SF",Friis,85,0.5,-11.458007119997431,-19.347553617544687,-16.63961038961039,-11.127167630057803,8.34948444151878,15.875969828765134
"carry TP+SF, TP before SF",SPLMSF,85,4.0,-73.83278549344217,-78.5128746232635,-60.06493506493506,-54.6242774566474,8.599046041449714,15.909896119322147
"carry TP+SF, TP before SF",SPLMSFT,85,3.75,-65.36434995124952,-71.35555179871636,-36.12012987012987,-35.910404624277454,8.559495610603616,15.75827770731164
"carry TP+SF, TP before SF",ANN,90,2.0,11.545563125536145,1.2632510094308562,17.37012987012987,17.557803468208093,8.283300869246167,14.768892986160262
"carry TP+SF, TP before SF",SVR,90,2.0,18.85045836480043,7.732930036572535,13.87987012987013,15.534682080924856,8.23228459043991,14.827760800700645
"carry TP+SF, TP before SF",RF,90,1.75,19.437090450974267,7.763938230915926,10.714285714285714,13.00578034682081,8.23200401439571,14.650868249762869
"carry TP+SF, TP before SF",MLR,90,2.5,2.4681419876973707,-8.817360784145901,4.626623376623376,9.971098265895954,8.367516848051885,15.058563157374845
"carry TP+SF, TP before SF",Friis,90,1.0,5.6063881117694345,-0.2464485630174931,-11.03896103896104,-10.83815028901734,8.358511436171648,16.241864043583547
"carry TP+SF, TP before SF",SPLMSF,90,4.75,-57.233760880050646,-61.568767329157716,-55.11363636363636,-43.64161849710983,8.711972503547669,16.332235907967327
"carry TP+SF, TP before SF",SPLMSFT,90,4.75,-57.06575387633956,-61.641817308469705,-35.146103896103895,-34.104046242774565,8.71052106208824,16.32731294297795
