sf_max,min_tp,max_tp,line28,variant,adr_order,adr_window,mae_adr_lm,mae_friis_lm,mae_ml_lm,mae_energy_pp,mae_toa_pp,n_unreachable,score
11,2.0,20.0,repaired,corrected,per_device_max,20,1.2,0.95,0.5,35.43459783235963,14.233445850175308,0,7.616804368253493
12,7.0,20.0,repaired,corrected,expanding,10,0.95,0.95,1.3333333333333333,31.344403107826377,12.946112932145182,0,7.662384937330489
12,7.0,20.0,repaired,corrected,expanding,100,0.95,0.95,1.3333333333333333,31.344403107826377,12.946112932145182,0,7.662384937330489
12,7.0,20.0,repaired,corrected,expanding,20,0.95,0.95,1.3333333333333333,31.344403107826377,12.946112932145182,0,7.662384937330489
12,7.0,20.0,repaired,corrected,expanding,50,0.95,0.95,1.3333333333333333,31.344403107826377,12.946112932145182,0,7.662384937330489
12,7.0,20.0,as printed,corrected,per_device_sf,100,3.1,1.0,1.375,15.955171155863425,7.74618431220842,0,7.845135546807184
11,7.0,20.0,as printed,corrected,per_device_max,10,1.2,1.0,1.375,38.16130962200136,6.549027134290163,0,8.046033675629154
11,7.0,20.0,as printed,corrected,per_device_max,50,1.2,1.0,1.375,38.16130962200136,6.549027134290163,0,8.046033675629154
11,7.0,20.0,as printed,corrected,per_device_max,20,1.2,1.0,1.375,38.16130962200136,6.549027134290163,0,8.046033675629154
11,7.0,20.0,as printed,corrected,per_device_max,100,1.2,1.0,1.375,38.16130962200136,6.549027134290163,0,8.046033675629154
12,7.0,20.0,as printed,corrected,blocks,100,0.8,1.0,1.375,40.000794813767925,8.76464322120988,0,8.051543803497779
12,7.0,20.0,as printed,corrected,test_order,100,0.8,1.0,1.375,40.38687293278285,9.264191033624604,0,8.140106396640745
11,2.0,20.0,as printed,corrected,blocks,10,2.0,1.0,0.5,33.89747556963061,12.810416179093393,0,8.1707891748724
11,2.0,20.0,as printed,corrected,test_order,10,2.0,1.0,0.5,33.90632631460696,12.818500080844194,0,8.172482639545114
12,2.0,20.0,as printed,corrected,per_device_sf,100,3.1,1.0,0.5416666666666666,31.421150208173156,4.973832938961309,0,8.281164981380114
12,2.0,20.0,repaired,corrected,test_order,50,1.05,0.95,0.5,39.81832389696265,18.10817313102996,0,8.292649702799261
11,2.0,20.0,as printed,corrected,expanding,50,0.95,1.0,0.5,45.044368211994595,14.090405276685368,0,8.363477348867997
11,2.0,20.0,as printed,corrected,expanding,20,0.95,1.0,0.5,45.044368211994595,14.090405276685368,0,8.363477348867997
11,2.0,20.0,as printed,corrected,expanding,10,0.95,1.0,0.5,45.044368211994595,14.090405276685368,0,8.363477348867997
11,2.0,20.0,as printed,corrected,expanding,100,0.95,1.0,0.5,45.044368211994595,14.090405276685368,0,8.363477348867997
12,2.0,20.0,repaired,corrected,blocks,50,1.05,0.95,0.5,40.10168736798983,18.57418775947505,0,8.367587512746487
12,7.0,20.0,repaired,corrected,per_device_sf,50,3.9,0.95,1.3333333333333333,17.569959424293295,4.70299192739789,0,8.410628468502452
12,2.0,20.0,as printed,corrected,blocks,10,2.0,1.0,0.5416666666666666,41.62015763983489,7.139112593977597,0,8.417593690047916
12,2.0,20.0,as printed,corrected,test_order,10,2.0,1.0,0.5416666666666666,41.76923945671588,7.298675410996004,0,8.448458153437855
11,2.0,20.0,repaired,corrected,per_device_sf,100,3.1,0.95,0.5,25.235644013747862,13.822200919754726,0,8.455784493350258
11,2.0,20.0,as printed,corrected,per_device_max,100,1.2,1.0,0.5,47.12829608064673,14.233445850175308,0,8.836174193082204
11,2.0,20.0,as printed,corrected,per_device_max,20,1.2,1.0,0.5,47.12829608064673,14.233445850175308,0,8.836174193082204
11,2.0,20.0,as printed,corrected,per_device_max,10,1.2,1.0,0.5,47.12829608064673,14.233445850175308,0,8.836174193082204
11,2.0,20.0,as printed,corrected,per_device_max,50,1.2,1.0,0.5,47.12829608064673,14.233445850175308,0,8.836174193082204
11,7.0,20.0,as printed,corrected,per_device_sf,100,3.1,1.0,1.375,27.668078178993294,6.175313961793358,0,8.859339214078664
12,7.0,20.0,repaired,corrected,chronological,100,3.75,0.95,1.3333333333333333,24.527882059996163,3.894014508917819,0,8.87552299022473
12,2.0,20.0,repaired,corrected,blocks,100,0.8,0.95,0.5,44.50128791254309,24.860044318807166,0,9.186133223135027
12,2.0,20.0,repaired,corrected,test_order,100,0.8,0.95,0.5,44.904905008374904,25.46171697100536,0,9.286662197938025
12,7.0,20.0,as printed,corrected,expanding,10,0.95,1.0,1.375,46.72813175139598,12.946112932145182,0,9.292424468354117
12,7.0,20.0,as printed,corrected,expanding,50,0.95,1.0,1.375,46.72813175139598,12.946112932145182,0,9.292424468354117
12,7.0,20.0,as printed,corrected,expanding,20,0.95,1.0,1.375,46.72813175139598,12.946112932145182,0,9.292424468354117
12,7.0,20.0,as printed,corrected,expanding,100,0.95,1.0,1.375,46.72813175139598,12.946112932145182,0,9.292424468354117
11,7.0,20.0,repaired,corrected,per_device_sf,50,3.9,0.95,1.3333333333333333,23.302724365611454,10.193790987665697,0,9.532984868661048
11,2.0,20.0,as printed,corrected,per_device_sf,100,3.1,1.0,0.5,35.66731165286475,13.822200919754726,0,9.548951257261947
12,7.0,20.0,as printed,corrected,per_device_sf,50,3.9,1.0,1.375,30.609923035858078,4.70299192739789,0,9.806291496325597
